"Group.1" "Group.2" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "subject" "activity_desc" "activity_id"
25 3 0.291329666206897 -0.0284095938769388 -0.0881161380764912 -0.22386429662069 -0.191339348718 -0.345663728516071 0.132267936055556 0.431010045 0.13738743675 -0.1816718944 -0.634557618122449 -0.774789952596491 -0.034041785397619 -0.321877047310204 -0.356671841625455 -0.516625599074138 -0.47866604 -0.543564269482759 0.00116051758909091 -0.136923441857143 -0.194343406219231 -0.335262475138 -0.359714902321429 -0.414820287460714 -0.329652894172745 -0.461858180345208 -0.407063373339286 -0.515423791396226 -0.540158869649123 -0.604938387377358 -0.241065106461538 -0.255070237204082 -0.161037854404255 -0.221320174402041 -0.138880391133333 -0.292254129040816 -0.143839463555556 -0.119399982636364 -0.25380356573913 -0.32354742498587 -0.167527069389796 -0.196654933162791 -0.14443733912766 -0.161843971406383 -0.221499241071154 -0.254958037148148 -0.211878810163265 -0.341590493617021 -0.416417165608696 -0.890284320517241 -0.884809559310345 -0.849301718448276 -0.811951366551724 -0.789928562931035 -0.737968683448276 -0.342806554468085 -0.428812351787234 -0.36477570718 -0.855320850172414 -0.858980062758621 -0.826193607719298 -0.754473001 -0.753667951206897 -0.701079010491228 -0.358060967708333 -0.307364636688889 -0.33466889225 -0.818337436896552 -0.790661780192982 -0.500110484166667 -0.435915119709091 -0.417600418796296 -0.500372815698148 -0.497242126921569 -0.430240725333333 -0.420408284529412 -0.4790159496 -0.423197650061225 -0.61467588625 25 "WALKING_DOWNSTAIRS" 3
26 3 0.2792845828 -0.0229994203612564 -0.084253913966 -0.0819887100769231 0.178866821368421 -6.19577200000024e-05 -0.0715862133969697 0.0465398118058824 0.1915706614225 0.227253414169231 0.242506816314706 0.356484440782609 0.0638218123142857 0.00203615355882353 0.111098921693333 0.0659488063428571 0.000723100165714287 0.0679263110277778 0.127069389066667 0.040134220475 0.0893509128948718 -0.0503791987096774 0.0521138653636364 0.0507758112571429 -0.065795342827027 -0.0406141823030303 -0.0221591585757576 -0.00274214784615385 -0.106088675394737 -0.160508218117895 0.0471607054848485 -0.0151047456235294 -0.0544915813870968 -0.0262188825151515 0.0319136973265625 -0.0778092374193548 0.04564878885 -0.100363330864865 -0.149164755619048 -0.182516462204545 -0.20281298905 -0.178959754744186 -0.265799056345 -0.230245374333333 -0.259835893916667 -0.16496783104878 -0.163097552433333 -0.15659998245 -0.237779771871795 -0.68728007582 -0.7309400524 -0.7437485412 -0.672317653404255 -0.660176871032 -0.739677774 -0.526894658612245 -0.53393119422449 -0.466702119979592 -0.7243087178 -0.731284902 -0.743329191 -0.737359971836735 -0.730887982 -0.762458968648 -0.5741604005 -0.613636124387755 -0.6165748326875 -0.801783051142857 -0.80480008412 -0.868705163265306 -0.8822316316 -0.84540933562 -0.755345179395833 -0.558950034854348 -0.638640098034091 -0.3985433095 -0.382582845404255 -0.450982570297297 -0.319836866835714 26 "WALKING_DOWNSTAIRS" 3
27 3 0.2975441875 -0.0223861371 -0.0861336665340909 -0.0913332785384615 0.15271344140625 -0.0154665707617647 -0.1635404550625 -0.150771813785714 -0.0394502604827586 0.127555805285714 0.13178985202 -0.00649943991935484 0.333406418136667 0.146250645470588 0.0795864064 0.029282742465625 -0.0810842001375 -0.0772081559189189 -0.044729088071875 -0.0239022114041667 -0.140793623994333 -0.0666217764060606 -0.102266482240741 -0.00859466887096774 -0.0812348817272727 -0.0615553145625 -0.0577162738588235 -0.102588774572727 -0.133741338485714 -0.229223348989474 0.06313167972 0.104896340877778 -0.111502806786207 0.0322783513076923 0.013531519137931 0.0190985939330769 -0.05459795321875 0.0064387886060606 -0.1341730868625 -0.120179071323143 -0.271142681875 -0.164893059156757 -0.292033488916667 -0.268430928132258 -0.125650773676316 -0.19116360615625 -0.206642322606061 -0.157280956496667 -0.157518725636364 -0.677917779477273 -0.640841561309524 -0.626696525534884 -0.690333868837209 -0.694220163095238 -0.635028643813954 -0.505789782773171 -0.552942630444444 -0.507462301933333 -0.637167111818182 -0.663272018571429 -0.663860649090909 -0.705861244523809 -0.620969579545455 -0.671159934658537 -0.581657028636364 -0.6104964625 -0.532390073627907 -0.853381824883721 -0.830118915454545 -0.860560359534884 -0.768931063009091 -0.779794789651163 -0.768552051219512 -0.664112711502439 -0.697100178842105 -0.439917688 -0.4229649002 -0.295527445587879 -0.446939788741176 27 "WALKING_DOWNSTAIRS" 3
28 3 0.293642076521739 -0.0299534838756757 -0.0830633956065217 -0.12454993 0.114607556574359 -0.014155962125 -0.115337933939429 -0.168794447583333 -0.0720279733242424 0.00989875413793104 0.0711679016857143 -0.04826325453125 0.10627181810625 -0.0498843578214286 0.044784159196875 -0.0322477025457143 -0.080246864771875 -0.100289422185366 0.0281450198787879 -0.0166340294642857 -0.0662556595625 -0.105133959063636 -0.0578548854493333 -0.0905504848684211 -0.0322082651851852 0.00705650943548387 -0.0548194968806452 -0.01766604739125 -0.0768160439142857 -0.169178838608824 0.0491505723413793 0.0210814461724138 0.0845487197714286 -0.0441391144017241 0.00746321107142857 -0.0383274295514286 -0.0491508597407407 0.089888007455625 -0.05798969175 -0.0459922708229118 -0.106393453164865 -0.1007636568125 -0.0847063806111111 -0.159000185657143 -0.104317250090323 -0.128564962510526 -0.2090595553125 -0.105637590395833 0.0345583390555556 -0.593306650974359 -0.505752438177778 -0.613607943095238 -0.623072594888889 -0.677439276853333 -0.703173593777778 -0.47338252044186 -0.4437636312 -0.474681886433333 -0.473878004139535 -0.577451261325581 -0.562745500410256 -0.550455549466667 -0.680015413204546 -0.577593422608696 -0.554020839219048 -0.558623551209302 -0.551176689372093 -0.671642790280952 -0.649411591463415 -0.669399839348837 -0.615773921380952 -0.683919507883721 -0.632136762955556 -0.644691465636364 -0.739672953513513 -0.496543592116279 -0.478682613071429 -0.497293234657143 -0.458634907221667 28 "WALKING_DOWNSTAIRS" 3
29 3 0.293140441083333 -0.0292226623515152 -0.0737573490891304 -0.0741793647 0.141299036828571 -0.0531121285405405 -0.0878877778054054 -0.0707245538965517 0.0282865025857143 0.236587781 0.2396077873125 0.21456296525 -0.0698165047058824 0.0546399710689655 0.152552395193939 0.103773818282857 0.062731666516129 -0.0345109269914286 0.1345944244375 0.0103594815517241 0.0702049385928571 0.05475924878125 0.045352082 0.00394415743823529 0.0194276636969697 0.0308291695 0.0472264041777778 -0.0658288278257143 -0.07418196653125 -0.045972421030303 -0.0250430829518519 0.00489212171176471 0.0470455166925926 0.0252818071428571 0.0129260536896552 0.0236049957058823 -0.131520266542857 -0.0255966104242424 -0.0541414367444444 -0.0342806130285714 -0.17973798095 -0.184849742184211 -0.199367029028571 -0.142169592 -0.186889827182857 -0.176556732 -0.139190620105263 -0.156326543483871 -0.111511947728205 -0.58135977125 -0.603213738531915 -0.650337696041667 -0.640142417319149 -0.631971928916667 -0.687381345 -0.626103038652174 -0.534573334558139 -0.420947170238636 -0.69014397106383 -0.654208839583333 -0.669612226404255 -0.688339507916667 -0.693803332083333 -0.644357468958333 -0.696078540580851 -0.646985217617021 -0.6334549025 -0.740746270755556 -0.754637969222222 -0.8360128865625 -0.868401694130435 -0.8121247668125 -0.798856853354167 -0.759832502580851 -0.779162066173913 -0.43218131737381 -0.387815741605263 -0.32534044556825 -0.204510167714286 29 "WALKING_DOWNSTAIRS" 3
30 3 0.283524317995161 -0.0345814586675 -0.0736197555666667 -0.111506741897959 -0.0555319185085106 -0.138152662857447 0.243091477283721 0.0196961729913043 -0.130706885887593 -0.365164600790476 -0.300412475729643 -0.654394916529412 -0.114741421883721 -0.24430355 -0.188409661509091 -0.266177500291667 -0.14947877595283 -0.270748714213462 -0.078909418375 -0.101663741378261 -0.138093405113208 -0.245556998 -0.187709964840612 -0.222733481256 -0.262563390287755 -0.304186289396226 -0.362411468150909 -0.408509168259259 -0.410300871576923 -0.342710352703636 -0.145324604005625 -0.101447162143182 -0.100919494469388 -0.130252859871795 -0.134478328533333 -0.11696062534 -0.0634564765319565 -0.109089237772727 -0.230734117189375 -0.212385611057447 -0.166286235973684 -0.03753186902 -0.12777896306 -0.135476017886538 -0.212402206370213 -0.188660516887451 -0.275066829789583 -0.1951257683125 -0.222095745180488 -0.7350602445 -0.722311798083871 -0.728010253666667 -0.675892140967742 -0.663887969666667 -0.655630064445161 -0.410243522263158 -0.311309370654545 -0.336393025907407 -0.73006664484918 -0.668263268419355 -0.719049648833333 -0.661620918131148 -0.700350824333333 -0.653944674786885 -0.493199058464286 -0.470450321039216 -0.425108428327959 -0.715950615163934 -0.758152399459016 -0.564265525281667 -0.541130911964286 -0.518044348344828 -0.541898133481607 -0.49237522876 -0.407904361964286 -0.406755093556364 -0.364538398823529 -0.45279823467037 -0.3351132296 30 "WALKING_DOWNSTAIRS" 3
1 4 0.267823193065217 -0.0114769110885366 -0.0879914387173913 -0.894639182044444 -0.915770059531915 -0.959498242765957 0.481368589857143 0.2162441755 -0.422817865151515 -0.58764150023913 -0.937797519069767 -0.860703126595745 0.00829754267692307 -0.211582873643824 -0.456630607530789 -0.701466094452381 -0.845940793774419 -0.88426770523913 -0.034328034759375 0.00793906461290322 -0.221978779634211 -0.257441777473684 -0.368110245823529 -0.459893422205128 -0.3674907832925 -0.399256056638298 -0.640742156282609 -0.749070493466667 -0.787090885212766 -0.909415470444444 -0.514105897030303 -0.4775329418325 -0.4852340335 -0.443720505365854 -0.492387820081081 -0.486954107578947 -0.47270549657561 -0.491041879194444 -0.536904234813571 -0.639165196929268 -0.492894452325 -0.549481631225 -0.660352915651163 -0.793833002697674 -0.784650136069767 -0.846933072777778 -0.642130512324324 -0.309249100766667 -0.204103089697368 -0.98480959106383 -0.994071269361702 -0.991503424042553 -0.990761056595745 -0.987736555319149 -0.98992812893617 -0.531984993793103 -0.313091286612903 -0.30087665583871 -0.980751842553191 -0.980117165957447 -0.977142167659575 -0.978833678510638 -0.972740290425532 -0.966853123404255 -0.65009423197561 -0.54868481909375 -0.4267100449 -0.912241759148936 -0.944816397826087 -0.854940401052632 -0.63226811525 -0.777839879268293 -0.855045666486486 -0.645196232045455 -0.775940056923077 -0.840950013186047 -0.753249450048781 -0.683127577619048 -0.707237657705882 1 "SITTING" 4
2 4 0.27708735173913 -0.0194380147325581 -0.100973765891304 -0.92968165326087 -0.958576656521739 -0.958614026521739 0.618011352 0.380369096635312 -0.157995251413793 -0.451725307025 -0.821461516866667 -0.942106935391304 0.297076496408788 -0.062728451175 -0.192353594601333 -0.357339044442368 -0.632281351062432 -0.722827882964444 -0.0468847169037037 0.04720968053125 -0.25332902672973 -0.349393202264706 -0.490446580228571 -0.679370271093023 -0.272018041045455 -0.393455389955556 -0.5447463384 -0.656188523822222 -0.841026821533333 -0.946219664911111 -0.811375182852174 -0.893810045121951 -0.844894649838095 -0.796356824431818 -0.833120533476191 -0.77423176305814 -0.733239272 -0.657428601860976 -0.73309659697561 -0.603888860055556 -0.966754297391304 -0.973793502826087 -0.97687949173913 -0.973807565 -0.979350131086957 -0.974563306956522 -0.629056370297297 -0.745385761595238 -0.857037823888889 -0.986964488913043 -0.985815916304348 -0.988197611086956 -0.988282906304348 -0.987569549347826 -0.988956537173913 -0.8522545685 -0.924448132826087 -0.937753534130435 -0.981083071521739 -0.974137633695652 -0.983093411521739 -0.986989780869565 -0.979851155217391 -0.977107358043478 -0.880204975714286 -0.855734128909091 -0.870328868217391 -0.774178458219512 -0.769452235853659 -0.76637878625641 -0.842389409166667 -0.827256258925 -0.693521160956522 -0.812340465488372 -0.772403640111111 -0.679912515653488 -0.570211808891667 -0.429113117616667 -0.200329197785 2 "SITTING" 4
3 4 0.2723434955 -0.0124280821214286 -0.0812585131755102 -0.766910332117647 -0.904675918115385 -0.883878871568627 0.539068105857 0.293664723564286 -0.311256971425 -0.633519002933333 -0.7503060148125 -0.809357735960784 -0.0660658961117647 -0.371696040506977 -0.555543983739744 -0.561072364247826 -0.792702440847826 -0.8460844925625 -0.158003520544857 -0.149904814384615 -0.330610026148936 -0.5020274641625 -0.463981793069767 -0.645143092367907 -0.598140761378542 -0.621996704086 -0.675192237854167 -0.723149739208333 -0.737246399374468 -0.697160741666667 -0.653476232487179 -0.472024566002381 -0.536407255152174 -0.547667885333333 -0.621898038795455 -0.570865367130435 -0.62070764575 -0.567367521043478 -0.595040782651163 -0.571229964162791 -0.72217401475 -0.716884235456522 -0.683228491803922 -0.832413214038462 -0.852538211607843 -0.89605880366 -0.338054698136364 -0.443206503914286 -0.3176177676 -0.980829955098039 -0.961539295576923 -0.977668933461538 -0.9749667825 -0.980088148846154 -0.976654429038462 -0.468492699545455 -0.556474712108696 -0.593704033555556 -0.972969754230769 -0.969301827884615 -0.972234710576923 -0.974163204423077 -0.955150741153846 -0.961170832307692 -0.485221524148936 -0.511064715160465 -0.501225710865116 -0.774917751960784 -0.897511742142857 -0.815422387708333 -0.77187818775 -0.745320622065217 -0.813182644166667 -0.798393308833333 -0.751852102372549 -0.7392333727 -0.688893184082979 -0.672935433738095 -0.486751051147059 3 "SITTING" 4
4 4 0.27153827992 -0.0199592882634146 -0.082118494382 -0.841494801306122 -0.9137014366 -0.938455666122449 0.587779629263696 0.592959978603448 -0.147608796583333 -0.428519702121951 -0.76072250304 -0.963104385 -0.205892610085714 0.0337166688176471 -0.0473997101273077 -0.0066448839334375 -0.158158760715152 -0.377890738168293 0.0123604797878788 0.00208308657575758 -0.115126738712195 -0.183068042666667 -0.196696446571429 -0.388760303619048 -0.221567852973684 -0.133494735199091 -0.304886509804348 -0.404176457666667 -0.47940704012449 -0.62366325384 -0.677934402886364 -0.776830751952381 -0.665766906865319 -0.746136899857143 -0.732774071604167 -0.819880050851064 -0.686006802042553 -0.727604797977778 -0.801129224696042 -0.743440057595745 -0.91432774968 -0.9383273554 -0.94385782 -0.924227431 -0.952552107 -0.9457785498 -0.334861751046512 -0.634569651897436 -0.558416107888889 -0.9682892926 -0.9799654664 -0.969183789 -0.9708744446 -0.9640783358 -0.9601796068 -0.705956497958333 -0.835607379489796 -0.857906981836735 -0.9492461992 -0.9654466186 -0.9660955152 -0.9668017246 -0.9596379464 -0.9585090366 -0.649847216391304 -0.681669597543478 -0.771420835182609 -0.825050140136364 -0.70087963538 -0.737303920659575 -0.737382093953488 -0.663233443563043 -0.816846531875 -0.778541556510204 -0.735068831404255 -0.6706872908125 -0.670689610131579 -0.525936916487179 -0.239603019490625 4 "SITTING" 4
5 4 0.273694139545455 -0.0202344167315789 -0.0898912385534884 -0.8418197075 -0.946135410454545 -0.90437132875 0.435000454796429 -0.064140671 -0.573140599666667 -0.767229306162791 -0.937592553255814 -0.916565652068182 -0.301168680441379 -0.52982957145 -0.6561871151625 -0.84224073607619 -0.89476078715 -0.803048796904762 -0.404346502514286 -0.341546605538462 -0.5218204704 -0.495975896675 -0.701708737615385 -0.735019279421053 -0.608308427102564 -0.54131309497561 -0.705281524974359 -0.701654101125 -0.722479855230769 -0.698939710410256 -0.521788654857143 -0.555817218205128 -0.627532366736842 -0.646674016275 -0.644070222972973 -0.639949566609756 -0.432622559604651 -0.713217808944444 -0.550031573268293 -0.674105583641026 -0.781566146025641 -0.665778627073171 -0.849182571131579 -0.769199263488372 -0.880222181363636 -0.923274336674419 -0.544586237055556 -0.494196125270588 -0.460475963007568 -0.978779941363636 -0.980023798181818 -0.980972309545455 -0.977297773409091 -0.975095354772727 -0.975813275227273 -0.510154387275 -0.570612103578947 -0.645461429756098 -0.971802096136364 -0.969597611136364 -0.949189099545454 -0.929582268181818 -0.930850543318182 -0.920258875454545 -0.533227784355263 -0.463473163236842 -0.596135732067568 -0.802333717139535 -0.802105704878049 -0.7615783365 -0.826418731707317 -0.761653376853659 -0.749745004605263 -0.774363164674419 -0.840984684358974 -0.785136453108108 -0.699818402459459 -0.707289498941176 -0.244836953909091 5 "SITTING" 4
6 4 0.276778487454545 -0.0197488969627451 -0.0959563819272727 -0.922348813490909 -0.938987582 -0.921627192727273 0.43605363257381 0.069367136165 -0.587373335886364 -0.670678249809434 -0.912804016909091 -0.961454512363636 -0.43977400910381 -0.59826849065 -0.709731320976667 -0.85327908165625 -0.795584027181132 -0.904170789766667 -0.227751519953488 -0.320643574494667 -0.525939451561042 -0.61471537273913 -0.614674772341667 -0.698626724877551 -0.68204853225 -0.655429501776981 -0.759268147531915 -0.562318214163265 -0.665238006680851 -0.603609441744681 -0.670190206904444 -0.5807199091 -0.637088186263462 -0.740432888043478 -0.711779299141667 -0.695940865509434 -0.615975847984 -0.742023989818182 -0.69023719002 -0.720025597147083 -0.757231680914894 -0.74760864284 -0.866881900384615 -0.870314875818182 -0.926070218727273 -0.925997805240741 -0.507856271346939 -0.348394241647917 -0.517136960212195 -0.969240270363636 -0.965304444363636 -0.969098541272727 -0.964967956181818 -0.967963776545455 -0.969241142545455 -0.514595395902083 -0.62147312704902 -0.78515538794 -0.962246643636364 -0.951390999636364 -0.947072395818182 -0.941754481636364 -0.937345104727273 -0.933039943454545 -0.523011823152174 -0.70533227375 -0.735829749254902 -0.801088596153846 -0.835445912075472 -0.829353436648148 -0.760097445653846 -0.812415510792453 -0.73421129214 -0.785966142878431 -0.773222334076923 -0.65764961394 -0.633058850341304 -0.5945699534625 -0.22701384322871 6 "SITTING" 4
7 4 0.284674637291667 -0.0200153717065116 -0.116098100275 -0.896950082361702 -0.914655271604167 -0.91495882173913 0.243675803811111 0.165934942696296 -0.553378782111111 -0.657030890451111 -0.876125460952273 -0.853488391446809 -0.277570220217778 -0.608524281518 -0.862325954079545 -0.88094316384186 -0.845451703962222 -0.857980534304167 -0.260169111085714 -0.278777488461538 -0.54458764147619 -0.723054885982051 -0.668989993044444 -0.832905167113636 -0.675409752021277 -0.788410107 -0.83498717776087 -0.834414715238095 -0.657769677512195 -0.57709985695 -0.646492710046136 -0.735249964897436 -0.610708684193864 -0.721719054744186 -0.655428153522727 -0.767526643977273 -0.696208450357143 -0.633552486872727 -0.7169935605 -0.736717233090909 -0.829674319617021 -0.870617472244444 -0.8418103905625 -0.928949836195652 -0.887228525148936 -0.901904642270833 -0.388185480216216 -0.408126680368421 -0.514498886717949 -0.957336753541667 -0.966649055 -0.968283060416667 -0.981421539791667 -0.980188494791667 -0.968681145833333 -0.577252421512195 -0.670735859195122 -0.739785321913954 -0.953756870833333 -0.9730442825 -0.960257078958333 -0.954362947291667 -0.940804936458333 -0.94224716 -0.619864459634146 -0.498573187864865 -0.556655527575 -0.859909291106383 -0.875316684444444 -0.814019209833333 -0.773646623347826 -0.758173053023256 -0.700776499681818 -0.817414240659091 -0.742303671790698 -0.758798595166667 -0.637047706104444 -0.55389603135122 -0.300192146210345 7 "SITTING" 4
8 4 0.267491472934783 -0.0165774646809524 -0.0919011319391304 -0.926641974533333 -0.940114578608696 -0.962155297333333 0.438472996 0.2290154104 -0.241194763594595 -0.716836286818182 -0.924852574444444 -0.938831563333333 0.04460974943125 -0.178830183934091 -0.335251681733488 -0.782225653073077 -0.819219883815909 -0.915496023884091 0.0033404254 -0.0299114303 -0.122064121340429 -0.284287584514286 -0.494411222675 -0.655490186 -0.470045416123256 -0.66023937075 -0.72080111486 -0.820294526111111 -0.8218959096 -0.903589528622222 -0.78271630742093 -0.804238381636364 -0.754493227931818 -0.808732947204545 -0.754136068984091 -0.854495333488372 -0.739324060365854 -0.760656247073171 -0.859159073302326 -0.85095256125 -0.826914329777778 -0.869900888565217 -0.891729494826087 -0.931959757130435 -0.949782782978261 -0.965492118 -0.298368351277778 -0.206617232885714 -0.254754414696774 -0.985143366956522 -0.987286767608696 -0.987632973478261 -0.986556509782609 -0.984214079565217 -0.985304753478261 -0.38925634255 -0.518576657487805 -0.755451029785714 -0.97576394673913 -0.978068705217391 -0.979223099565217 -0.970010275652174 -0.981086163913043 -0.972804571086957 -0.376226494186487 -0.347770580102564 -0.473748138305556 -0.822457568840909 -0.857110855465116 -0.900671897445238 -0.876014993170732 -0.766445024545454 -0.8549218725 -0.830329957933333 -0.816132888863636 -0.736255426238095 -0.826161805139535 -0.7962512612 -0.249488594736364 8 "SITTING" 4
9 4 0.2507798281 -0.0237165048326087 -0.0823019676021739 -0.85125312756 -0.9125760432 -0.8550632382 0.338432370967568 0.0424127488357143 -0.406875914221053 -0.555901908628261 -0.796102242816327 -0.91299090598551 -0.00693461954444445 -0.137101870963889 -0.342190221466667 -0.432105166565854 -0.628357540684783 -0.831974650121875 -0.292372646825581 -0.43681693205 -0.603900713025 -0.636943729041667 -0.782132091053478 -0.779526180695652 -0.512030114979592 -0.661671575173913 -0.729751029708333 -0.812494096489796 -0.898713511953488 -0.674236685254348 -0.564286414777778 -0.514047187055556 -0.55395521445 -0.494426999675676 -0.502514093571429 -0.575332917927273 -0.442631344386364 -0.576094243675676 -0.585987037928571 -0.517230583288889 -0.913912919 -0.9307828112 -0.9289133704 -0.917929605510204 -0.891841839 -0.887867798424 -0.765664794021277 -0.853423967212766 -0.864209472 -0.9765030576 -0.9649043422 -0.9701885104 -0.935683132 -0.9561689548 -0.9142247714 -0.92708474455102 -0.9501486186 -0.9554020616 -0.8918845508 -0.8906783216 -0.8919371316 -0.865708995734 -0.80855731202 -0.742472388 -0.9466818598 -0.964064414375 -0.919813375138775 -0.832728617787234 -0.825217430561042 -0.836607496888889 -0.836660678767442 -0.681768009938776 -0.80956828787234 -0.81400936123913 -0.665485857417021 -0.493182101953333 -0.244309814583871 -0.2707991479 -0.51402778075 9 "SITTING" 4
10 4 0.270612056481481 -0.0209839362158824 -0.092928817537037 -0.939151649462963 -0.944112910555556 -0.943197903666667 0.530115290780488 0.085722843137931 -0.112597104923077 -0.537068491659091 -0.719075631392157 -0.901776403518519 -0.11218898745 0.112504615085294 0.0599617700275862 -0.102150182713243 -0.3604455065775 -0.48808742609881 -0.136052395940541 -0.110465669885 -0.175817338333333 -0.211578865563636 -0.371940033333333 -0.388020153125 -0.153100186131628 -0.220311411625263 -0.254599096241509 -0.475427326792 -0.454856230287755 -0.55652899842 -0.403974791334146 -0.542274277784783 -0.663085701577778 -0.703702476040816 -0.727844781166667 -0.754146328215686 -0.581393056833333 -0.684797457764706 -0.784082370530612 -0.797681437390196 -0.915236682037037 -0.972227478867924 -0.955927965925926 -0.963475989622641 -0.945961316111111 -0.97190952037037 -0.389242886186047 -0.469741508614894 -0.563221790089362 -0.986744717592593 -0.988315553888889 -0.986145621111111 -0.984522352592593 -0.984994657037037 -0.983292689074074 -0.618318778361702 -0.76893974006 -0.752893192156863 -0.972964273148148 -0.97732551037037 -0.970267443703704 -0.963892202407407 -0.967838056481481 -0.959308925849057 -0.503432286 -0.503692042520833 -0.546132123482979 -0.879404745932076 -0.930815582156863 -0.84227262742 -0.88100186925 -0.890045234117647 -0.858749965283019 -0.857283270792453 -0.905884780384615 -0.710961506145833 -0.857681457511111 -0.71594789 -0.275132910818182 10 "SITTING" 4
11 4 0.276590197358491 -0.018682057336 -0.101151326867925 -0.93675899245283 -0.945059840754717 -0.948708660754717 0.484370983768182 0.345869029091429 -0.299454490714286 -0.708423653893617 -0.82973257446 -0.903766963396226 -0.0788406874325 -0.307424565952381 -0.54605515367907 -0.712497605447391 -0.772874643475 -0.959284518190196 -0.046775819 -0.215581543914286 -0.363745845977778 -0.482480915552083 -0.54215642112766 -0.659054475 -0.4867785865 -0.502420367591837 -0.613243072583673 -0.66930984136 -0.695575451173077 -0.811115958755102 -0.627458971804878 -0.5631502265 -0.507356035937778 -0.5791323320625 -0.493394809355556 -0.617751183982222 -0.649694265989189 -0.455496559106383 -0.612498801636364 -0.589425692543478 -0.626527443777778 -0.631194691196078 -0.7629160961875 -0.766185776980769 -0.859634923 -0.875598654113208 -0.551796864618605 -0.409362267675 -0.467045971066667 -0.981526287924528 -0.983641301132075 -0.983137656415094 -0.979626718867925 -0.983636633584906 -0.97988863245283 -0.397961465458333 -0.510936123571429 -0.545361125265306 -0.98588590509434 -0.980462192075472 -0.977861286037736 -0.982375672075472 -0.975467372264151 -0.985502289433962 -0.49679254692 -0.622519870540909 -0.573610477851064 -0.781410228588235 -0.820662070117647 -0.77805088222 -0.7680734262 -0.632072741684 -0.787085715 -0.685852201734694 -0.7270709556 -0.782191592632653 -0.714035052333333 -0.644895159044444 -0.30303676603125 11 "SITTING" 4
